rowname	Astro	Exc	Inh	Micro	Oligo	OPC
ENSG00000113721	223.130744990683	13.5236174406454	2.89092799146069	0	2.78285065743789	22.4320722336295
ENSG00000134982	285.575018469923	53.5682465231846	83.2368382860401	91.9697240547251	55.7022009166679	81.00271349471
ENSG00000111666	460.038755207023	137.146081815094	153.761957595734	136.112040454076	34.5501755007886	117.117623202299
ENSG00000179796	484.383368695683	40.4338402791578	43.1272038567692	74.9510875163196	14.1677811061795	73.8967088311355
ENSG00000083067	295.772686836893	78.041281375528	57.66500451826	57.4579834893924	13.742631119284	39.5707018552069
ENSG00000134490	601.559049111384	146.245677726549	68.0054951577949	78.6844493439507	25.9223637304531	190.417626112056
ENSG00000236790	305.681368752985	33.2388027396625	22.5903073031648	18.4974352848862	8.99103899598651	15.631904196252
ENSG00000119938	692.112861688352	11.2873335593269	15.3985626274228	0	6.12028684605298	13.6810128246912
ENSG00000106571	171.991256088395	3.27981176508448	3.79124986968541	17.6905875286562	3.58285621498254	3.73751232487505
ENSG00000114790	251.285823853629	21.9405619590248	11.0144249914498	0	8.44285152091695	36.0298317507709
ENSG00000131095	460.467191297667	12.6957352512215	13.3241425982785	80.5668771823469	25.3821952011793	37.1377393512007
ENSG00000148700	453.452147092906	76.524558371619	144.58624885226	49.9750307834442	212.211826842692	196.768068706529
ENSG00000168710	355.404538794679	57.7791279096077	67.1926462038822	63.9324616378855	53.519122011966	77.9727485896754
ENSG00000121742	451.883921284443	5.77078875055523	5.7733173011906	0	7.86738171603652	5.59566948136778
ENSG00000140022	215.959895594522	4.35858380549801	7.69160588461242	48.9717867197766	13.8854867410676	11.7571931799525
ENSG00000184232	371.523707574917	7.23049304861759	6.19423786009353	0	25.0141122696904	10.872442181839
ENSG00000168309	253.589171800679	13.8071191038844	12.9853526518792	15.3583290901385	7.05048105862059	11.2092165010147
ENSG00000185532	663.503581783636	218.783410132081	392.184587571686	174.200200561955	49.6868234156479	33.4577200005044
ENSG00000163288	1786.07119887676	699.885964514218	665.033854115236	598.598213069562	153.913797810594	420.88879419711
ENSG00000121310	154.642940794555	27.0810170187653	25.7079697315374	49.4341240598333	6.67456100908992	48.2865851253391
ENSG00000182985	794.490440092167	203.160342964287	190.545731023229	74.1777880445014	280.632440815003	329.959111422057
ENSG00000162390	175.417285720968	17.782347605765	8.44903893327394	8.36626423921245	10.3923859830077	29.5663076650649
ENSG00000078114	454.625871107089	139.929057751906	143.203037496209	65.8369972150944	31.1932408283442	158.63686095962
ENSG00000134533	386.688496268724	49.8007547030355	111.040028073705	98.2940450909637	13.2715935250676	38.51279757792
ENSG00000170370	297.437145122571	3.30820814332872	2.05934255664786	0	2.70607059638043	10.585799009663
ENSG00000116641	189.646303819325	42.6093145777723	49.1972664912935	37.3397007624176	18.5530158607364	34.7107411189552
ENSG00000111058	114.98061722718	5.52359028970703	5.40186821393828	5.7144024256085	3.85777318255409	8.78028271882337
ENSG00000148482	350.041065306929	8.57775958640222	8.37304628534497	0	7.0730787543213	8.94350592321176
ENSG00000153902	367.404960051379	111.933132013682	22.5514368366895	54.0964270224805	76.4491813110491	19.3946990761971
ENSG00000135744	475.306538330505	9.60908115478747	10.6814350068296	0	26.0076889683119	36.9958994475241
ENSG00000232928	772.339142078387	651.289916260971	513.537725314725	167.634193002312	297.63515398184	321.966213235623
ENSG00000114315	786.830276905753	29.6422637213777	8.37718979881779	0	12.8426803376232	132.448031220716
ENSG00000115380	279.496250202825	4.72837630911218	4.84428890155429	20.6263677659332	2.78495781341273	8.7155164991218
ENSG00000111879	248.918961722549	57.7645361929663	51.6717620807882	41.9569601276484	26.6254978445302	56.0062521483222
ENSG00000113594	170.94192841576	14.2332632695083	21.6779478434456	27.5528216751946	94.1201187712586	47.8919314571448
ENSG00000151834	215.682718389087	76.9091253059412	42.1507546397739	61.6508819612443	13.6884528314979	12.1040944372319
ENSG00000168003	255.91919644006	30.2108481018638	55.41452989339	47.3474328439323	27.7022087944449	56.381395104558
ENSG00000245526	486.938959201382	197.635625182572	195.459093210701	158.837063340383	70.4145954900557	193.719467220122
ENSG00000174306	245.810310145731	52.4924570982611	56.1126101484275	35.1612034629667	91.5306664994281	76.986801052275
ENSG00000102359	366.420993012805	3.60927743712936	1.82366610696392	34.5108399867513	2.79577775086349	17.2336222667294
ENSG00000130287	228.124484722574	38.1331714859282	26.4061100601885	23.670287932984	10.22702654354	41.3706767115578
ENSG00000072778	395.549368713217	184.214205132976	133.542756106142	67.1915059310398	79.3813155161239	107.757756773053
ENSG00000169744	69.1052344713991	979.59256811874	217.837594810695	292.594590363864	130.764588098151	138.806862338827
ENSG00000184672	140.419592683838	2824.80053386681	825.369793597625	846.390138203058	286.42695824683	429.57799241701
ENSG00000184613	62.4224457888877	500.797743482259	97.6235442276667	254.426117959611	84.5069957272211	81.6067071452216
ENSG00000174482	90.7273838509886	1471.19931227052	561.452526875326	634.047432584177	185.802461897999	114.561684925003
ENSG00000118733	42.1543287711698	591.241211921575	98.6839893094879	309.897027550003	81.2228628758555	32.2109851965597
ENSG00000154146	1045.788503544	3143.99166317393	757.679165813395	1311.04281960365	1008.14877132639	1122.33142169148
ENSG00000185760	66.2156195092164	1014.10983977037	408.645109750482	723.296146491152	138.471634265577	85.8399352526812
ENSG00000112232	181.838710005712	2459.28586690501	1646.47263259992	981.220726621596	492.082460163416	551.912494600945
ENSG00000108684	55.5872931578236	605.473836439138	369.150307021563	890.659605932868	175.850108061697	196.86419032439
ENSG00000185518	20.5405080969265	173.611682005342	17.6457910382303	72.1806937509956	40.5779131876303	26.4664293239095
ENSG00000183662	317.443447464871	1181.40720603215	88.3417935483922	529.393696789607	167.786064579154	475.210275177979
ENSG00000171617	101.893730219293	553.473374026144	93.7046563946059	167.405262728495	114.52157283883	135.041137917365
ENSG00000133019	26.6061975181896	377.302646876368	194.296347392312	167.875244635635	54.0366943518305	35.5961824082606
ENSG00000145526	52.7120312876825	787.81262169422	475.871927459109	252.59118819893	108.6802671651	200.523980940588
ENSG00000119042	19.8745624989083	180.603379933675	11.341042641543	37.2885878301822	32.2219466522832	14.3236474678195
ENSG00000053108	19.6784912261157	304.530229740289	56.0059217611192	145.628159944094	42.2746174196501	22.8421975606354
ENSG00000146147	10.4280904911795	214.472103759097	15.0665488543892	201.698895323638	26.628061192739	17.2174445580547
ENSG00000145087	58.8366318078337	746.846869465741	322.957859443381	530.803804635197	132.189046402818	218.056954972164
ENSG00000157782	33.2433212491517	357.305409342418	81.3362970278354	69.7521928035398	39.178432813284	79.8457521812994
ENSG00000176788	226.614588941833	1494.69061470619	544.756019447119	552.92062982833	227.946473089196	665.498498941021
ENSG00000141668	25.3412107832765	290.157363224878	36.3752136342492	131.502775218603	46.1640741726702	38.1662076479918
ENSG00000149970	86.1009273201538	309.0191608274	93.552826077617	182.618254946653	55.7864390243062	85.932602443195
ENSG00000107295	148.656668064602	811.710969293199	336.880646517945	365.645051850681	157.158429950602	180.250659647013
ENSG00000136267	57.5484243658736	494.390738188374	187.411021577918	223.871393562776	70.6845826245776	117.747837545132
ENSG00000104888	45.8008740772998	239.036223872209	42.7718565133275	135.908313801143	54.6837327674852	61.081483078087
ENSG00000214548	40.5560732828846	373.102773170212	327.836521804839	528.607409920729	136.726752375372	132.582129852592
ENSG00000225206	19.9091715003323	310.344118420441	71.1753220084413	137.752497410244	44.6381910765764	29.7645756546839
ENSG00000048991	136.998411663653	746.121512925966	263.971576881736	351.802576476744	173.23580073891	181.641042621503
ENSG00000157168	23.1925593074484	407.496341313836	142.956877028952	137.068477461504	48.7023431176784	27.7116046879178
ENSG00000234423	38.3445870066023	536.843281462573	128.144874841102	104.592579891588	74.3759578227437	56.2479369965818
ENSG00000070808	61.4562132946842	345.36611151601	120.073734855396	132.880762745735	75.3541658509157	55.126897973514
ENSG00000070961	80.356604605527	415.685627901293	172.763937223114	327.127717830805	119.952501297345	153.436758525014
ENSG00000182732	47.4485701838784	412.141893538647	125.527033132388	91.4419481801804	40.9901415289033	180.194081576735
ENSG00000184611	50.7347357943903	656.577279446224	294.417258044472	279.306066446856	83.8530977050298	45.4403461382001
ENSG00000160145	66.9550261726743	313.865532463404	83.7982560532633	153.499255944339	44.1540334814471	47.0426950800477
ENSG00000112137	185.809019883147	993.338357268725	277.142827746118	539.946742192716	179.302546422045	144.626073106109
ENSG00000182674	25.0920468853924	508.008043509682	232.277972758789	250.95989949048	73.9296673818507	68.3571482874627
ENSG00000165379	72.2535895311078	594.291916070192	409.962780970147	319.433234222647	102.792339316873	249.497596510602
ENSG00000116106	60.4067227578807	229.713144577304	53.7375544190248	75.7283139555719	29.7979425837332	24.1027129447637
ENSG00000166206	34.7592094046918	274.651936935326	128.004074321574	89.8745771595272	39.6981406786133	79.8971930566641
ENSG00000157445	244.772070081612	735.95790779173	414.377205077917	349.985734854935	116.719430647327	338.788430800825
ENSG00000144331	32.7679668343832	502.638264968361	386.120524196163	323.193041593441	69.8196790935038	43.7473866006595
ENSG00000066248	32.0221290948681	238.969669778294	40.1052340611993	34.9387212862878	40.0979154691323	35.5656350340975
ENSG00000198626	25.8631543967405	382.941140293569	203.94731503748	174.687710264265	72.2482945674005	25.9581523946649
ENSG00000186094	179.285036606628	705.02878467227	451.919439926593	591.392405626624	136.335441355071	141.351020444908
ENSG00000130558	91.9722170161045	301.117376164437	117.939025312231	181.546075411105	80.1899921991031	122.538235868874
ENSG00000081803	99.4272699736861	369.125853736271	34.6025321351158	51.4701112194157	46.2138995416968	115.167177596918
ENSG00000125851	22.1409075870931	221.779678962438	77.5532462785535	184.733922777343	31.4900900969444	39.0289645318119
ENSG00000152413	29.3974208459907	325.221248982396	108.456142449991	119.514953168288	45.1831121205523	65.803218182825
ENSG00000189212	9.6118201100094	197.782733978737	73.3197648746948	98.7931202715513	17.874230933309	15.9387287620875
ENSG00000183780	46.8856087342074	699.726938480845	303.815226340839	332.51383353745	120.182566326947	355.674413025081
ENSG00000154162	79.9241157746525	707.347377913057	637.345719842548	398.977845718887	125.200638475481	90.8985420195522
ENSG00000135426	37.6075335086874	295.89628019426	34.1846766209403	81.3150936205246	50.5038936726464	46.2285816615925
ENSG00000143013	98.5770093671163	314.198661547683	90.5690595036082	196.143213996362	104.04082926809	122.165561708168
ENSG00000128656	532.224900892407	1395.97104959834	373.938661037566	410.992099620937	434.612303228713	505.197437786735
ENSG00000216863	15.2187213896795	234.55591800099	16.3567592001606	160.438757803837	28.7518189734824	10.6450546139388
ENSG00000148408	60.5434050341691	313.24100227597	233.344090528348	132.115459777512	48.3859476591461	29.1809329364812
ENSG00000236451	31.294386013297	542.89722270495	36.5338555115109	79.2644705030332	50.300497989024	25.8806497787607
ENSG00000183454	23.64439860884	273.4886139649	262.891664178381	112.472738188915	53.7031856274299	28.0826645482495
ENSG00000167281	18.9074493955843	194.662282538875	99.5811957223897	115.882038614482	24.5870619718735	25.7543620888112
ENSG00000198010	27.3012331156395	483.062092676029	281.901029713739	75.6331967502334	30.0231081895596	27.0192377465434
ENSG00000184999	18.3648449884506	245.530758857905	33.4379312190207	127.69010795098	37.2397596415016	22.5627885369027
ENSG00000187672	54.6156944065957	601.585486433275	424.604090029831	339.948957509731	113.775549436711	229.907740631098
ENSG00000182230	12.9472359469138	199.46156595249	80.8251317371993	37.9430165700748	11.6805304640032	11.951526951522
ENSG00000112290	69.2796269502959	406.391264271064	156.900425010762	225.611969876578	187.510355295541	154.069721671034
ENSG00000196872	21.552125810038	230.589091038105	40.8949103284336	191.060225286907	34.2394137531183	32.0255446959132
ENSG00000117069	87.5783475874283	610.351864932827	541.957803797902	306.719846450395	99.9091039808143	58.1736982746279
ENSG00000133083	57.7154003115295	370.319450713988	242.333403963436	108.014727838881	54.805412450179	37.9976125742076
ENSG00000134343	10.6251407725388	166.47307580116	12.2137734905188	74.2924264442066	19.7752258990947	48.5144544034587
ENSG00000196353	33.8860208282305	249.361860679166	42.4803886934346	139.869046207391	30.9027620073661	40.0516551239895
ENSG00000175806	233.118685100871	714.149444727842	383.331129793132	314.163071940902	154.825989147931	324.325648483986
ENSG00000136854	84.0402164885015	338.521375698315	227.430695200466	86.022809566976	103.868959222857	126.510934614238
ENSG00000154556	17.3568803238125	203.556422324779	113.862071627307	53.7321195442259	29.5471206205623	90.8164112527738
ENSG00000106089	40.8751215556643	387.916763920832	134.346311246335	66.3864086828816	46.6099227092237	51.0019590421986
ENSG00000236922	19.6463988015809	226.546878404303	25.3726065133619	201.931477856751	33.2628699906704	20.1676390054931
ENSG00000184349	269.739757852457	491.494809491371	217.996016039976	186.284709477846	78.1647756290278	35.228286350873
ENSG00000110427	17.8673537799633	123.756518334898	50.0939507216149	39.8059761756586	21.6774532499706	24.974729399792
ENSG00000175874	35.4555076700101	176.839695346553	73.6181841708742	45.7184162733579	62.654617620097	46.9777974766523
ENSG00000237517	13.7694758237788	125.694597319666	46.0628589184682	43.8891885545796	17.1850742666754	13.0658281351325
ENSG00000182348	64.1945237589885	449.934689408263	254.303091436606	244.205628012973	68.7711597474586	45.5632015742195
ENSG00000134504	54.5828210183051	193.003959671768	50.637593775517	99.2570879618954	54.7977469808471	52.9549692821749
ENSG00000144218	32.749787841538	197.842156746938	131.022820522961	102.65735302018	47.8194989159233	80.5926654116727
ENSG00000150995	22.4294923472747	119.711873267485	68.764633998578	69.7121644028615	20.1940649413798	22.3965640381818
ENSG00000153707	238.911376943459	2220.16443188288	637.654866530486	895.275867788492	1246.15800484373	630.10784732892
ENSG00000182901	805.450662022554	3742.17089038162	2408.25413821906	1426.48375057728	497.343340555985	1720.57720255775
ENSG00000139174	18.3417585735793	235.530307384003	126.303713019651	48.1778447095813	32.1994482775941	130.933717593278
ENSG00000172020	268.337203472837	1110.26546821799	529.487856518777	626.519743851478	309.819150649274	341.443086460826
ENSG00000136531	26.1444788635967	184.199193922647	153.147717264281	151.226839571842	47.2289767462091	105.573521766979
ENSG00000163032	235.6917128703	692.472367866391	554.686308469099	426.411004897611	290.171533514092	270.265142469506
ENSG00000233723	19.3577080803117	254.189901597795	166.760620195951	59.047448763459	87.2993723130899	71.4478852890107
ENSG00000052126	72.8562968167392	315.859540738799	208.429310370902	221.256310639698	62.2079473050867	85.7410024377475
ENSG00000153233	17.2554274492805	268.378263387257	173.472977515432	127.143786991252	37.3379326540835	20.146368943711
ENSG00000128989	153.762699339472	413.395311889334	125.627636725575	200.848398801021	174.514950488288	160.657276996206
ENSG00000112541	12.5047567138722	180.904973878557	140.357503911938	99.2731645877396	44.8580291066091	32.5408028926189
ENSG00000185666	52.7045730748635	376.310547957037	182.799562042547	180.135934802264	59.9938436002094	166.069273836449
ENSG00000138814	472.150650767716	1107.13338260107	501.917442165046	705.443143868833	294.635180828386	487.766769428033
ENSG00000157680	15.6367704577204	193.032983912707	121.368503835872	68.3247603159144	38.8876041256299	108.616230723999
ENSG00000158258	16.5334681503019	157.131149305109	47.8646591227433	50.2524611777565	31.2112406579043	46.3282894967356
ENSG00000114948	53.6581367050808	245.655457977023	139.068323316578	50.9089980306041	51.5527309924056	104.62272292729
ENSG00000157087	81.1657317738451	206.701807270119	159.596110563518	80.3951491280149	49.4983305722971	62.0731221238084
ENSG00000151789	23.1059843894793	66.8079477876384	817.113173707908	159.31628767742	37.2853419964148	77.5175802104149
ENSG00000155974	35.5917039600564	107.649802552549	710.261048449954	128.130556739773	41.8662384968858	48.2343550872747
ENSG00000166006	39.2666406788232	221.643453867949	1046.0797239869	192.497650177357	57.1799771156502	34.0142540757327
ENSG00000136750	9.56502343148467	7.6157880602054	385.563963070594	39.9031587346812	14.726371000208	12.7733177858371
ENSG00000173482	107.897556295781	31.7506232260549	362.875087791723	66.0377123948503	33.4363722931552	116.371272980845
ENSG00000128739	56.0558985601565	232.07925820866	841.135257256437	279.964608045999	56.7009396543742	58.0730425723041
ENSG00000107105	28.9196918106065	151.448759605019	501.4843684698	158.991574102388	31.3417201767358	31.1474123601972
ENSG00000156299	41.3465267709351	54.2885946057376	312.811333968978	224.125249471724	63.5485937583999	115.866997718236
ENSG00000120549	25.6141477898962	217.248072880285	774.270195578881	180.869744903621	46.9306126123905	178.224657586405
ENSG00000218336	25.5768411054103	98.700018942215	375.765576212839	136.384627985025	37.0132605841954	20.4318512321171
ENSG00000169282	41.0335925019236	120.311546441129	495.022732074707	83.4868189755386	131.403186385009	175.009217921202
ENSG00000157005	156.623844561695	99.0431695682672	5285.85916064477	1851.29994699155	164.260236702297	330.171662844784
ENSG00000145730	50.1511462492654	111.422227410099	382.462002881903	194.003510158396	25.6952813530261	100.427907966357
ENSG00000152932	21.4803976666901	92.7772145788209	272.113881811046	143.876177972935	30.1675305942386	92.0034459269256
ENSG00000149972	50.5074476228558	411.132062875402	1199.2244187594	278.300751592601	80.4853114014739	151.044349513647
ENSG00000244694	6.45486111241734	65.4027778358078	372.127615420377	142.06973571521	17.9033463389272	12.1273733013225
ENSG00000163630	42.5566817914184	185.558510026447	764.83758288377	154.77588842543	64.7829713179882	57.9676385335444
ENSG00000231764	2.97896182100879	2.13323158059964	99.2078650387	39.3057988762711	5.17436555537675	4.71828680792299
ENSG00000006128	26.2442118479021	14.2208373460187	723.298261376705	86.5695647125288	15.1951310527157	23.2777479378509
ENSG00000151136	10.1793639511955	6.79840280388479	180.752529639244	30.9395516488997	7.51938609621436	16.2425534756361
ENSG00000004848	68.9138692195259	4.08241166909932	301.810399721629	0	7.67315914933326	28.3791498801219
ENSG00000107242	66.3078551840013	73.4989621347455	286.061859217025	299.103302886395	37.2436859336934	81.06438868219
ENSG00000145147	13.4071614413213	107.042617224817	372.567341143513	126.21756963853	67.0311129064798	23.5954954973697
ENSG00000113319	25.1952098514695	120.001864292727	265.334993020594	61.0888948522722	171.768349461137	31.3858392784586
ENSG00000029534	4.37489248729405	4.75663902458026	96.0186821673707	15.1350438167659	4.0870461549185	9.01141660806252
ENSG00000198785	7.94594556820816	20.5914476585383	162.069320953359	70.4410397266827	8.69568012352467	10.4368434471466
ENSG00000175352	12.0177230096627	30.3194973508677	223.329531730849	39.6418477267171	12.310553757218	18.2731248840979
ENSG00000168843	48.2009516036739	179.545909197275	473.554569742103	198.390606564361	66.348252471908	42.2073355166027
ENSG00000170396	19.6387558461922	135.492218758222	624.36774399003	174.09814462852	49.8340137543489	209.991385134397
ENSG00000168993	86.2560065627935	220.397543920337	563.369863428174	67.5944326622227	83.9642897287173	110.35132308479
ENSG00000159164	53.2677843777774	170.0849546492	339.777861199756	67.7625780171038	82.3433049010539	109.324348524036
ENSG00000144596	1.57526178985007	2.50053049394359	78.6319064004264	0	2.07406068735737	2.41392132701862
ENSG00000188042	30.1499925053351	46.5322582529446	225.983723316975	142.549634592671	20.3467782556404	39.1125165592739
ENSG00000188158	19.3788339767979	13.9413357121399	106.177255637553	24.1114287240245	6.72805052240318	8.64445084710121
ENSG00000129682	5.69811450652463	16.0465919853418	117.822408567179	23.7712713691648	8.13093728717053	15.370932684529
ENSG00000080224	275.300097108698	305.719601256024	608.039957836918	116.912259068136	71.5605335487271	62.8732304816346
ENSG00000164512	13.5383148622479	23.4736857212917	247.242081939541	82.2977533621623	8.88942828337661	52.6883279464137
ENSG00000241684	28.2021305132375	46.0065919352617	177.413841977185	33.9000286595522	15.5623380999392	44.2748062863423
ENSG00000168032	36.9833081491042	54.1076013030662	237.132836406347	24.2857857618506	29.5114489481935	22.3893295385248
ENSG00000137968	19.9398532975093	198.058307157443	361.526919718563	181.632539647687	48.3471152319507	187.383416053627
ENSG00000154127	9.33505625869482	16.4882533012979	99.6288949253956	90.6910099751717	10.0409303545975	20.5538857134383
ENSG00000105409	53.318244402236	124.82768134317	250.218161798497	79.7751552993237	58.1644039695457	77.2228607887472
ENSG00000203727	5.46979746491454	25.0250619407622	152.754992592768	38.7919315294116	10.4753191677923	11.4241967275457
ENSG00000087460	85.9902533993752	115.911681590342	234.798136991424	177.922552820585	83.8319135962622	116.658366113245
ENSG00000144642	63.9055551288927	5.5718944739274	86.6469872986804	55.2706940696029	12.3666118974105	43.0688137415189
ENSG00000169855	71.5223171963997	170.859963836494	442.631964606151	150.292724760694	190.748739040676	150.968847157862
ENSG00000163873	5.01447690318608	30.9770415331555	104.308114024953	16.1649033900954	6.76597939984132	52.159099721091
ENSG00000124191	16.4461631916429	32.3573836945808	210.659306302829	50.7115538868304	17.8023006065946	71.1012883246835
ENSG00000198794	74.4871249275043	215.995803087148	347.389494312724	83.8514971153573	96.459782823143	117.887998351254
ENSG00000035862	39.8898064723396	37.3033291833867	177.518033715004	232.122617684721	160.622800328915	103.654487431706
ENSG00000204103	6.4526307062279	4.32545533463368	160.22510527171	24.0853725578035	8.45517460286684	6.4763318754292
ENSG00000127152	3.8141189027573	27.0258342816964	106.594244862466	0	3.65224792202765	17.5841509201887
ENSG00000132821	54.7035589242499	172.397585941243	387.241549576337	41.7160128068541	31.5418152106947	64.0974084542588
ENSG00000114805	77.2700716090106	54.7737877697619	156.932066029519	68.3577324037032	16.9209579568038	16.6302080027601
ENSG00000144227	18.6208821175671	48.4175758820349	541.401549652715	77.6821949511666	20.977191742854	17.9040147093954
ENSG00000077044	20.7558595714316	8.96796281894697	82.5001586709896	75.2732598298685	47.8806387397224	24.7381163224485
ENSG00000151812	19.0238867804889	15.1690082034642	161.828383596581	57.8219356759155	23.4212324789318	12.5862971329728
ENSG00000182836	5.81294217717473	27.7273150013872	129.219949590638	158.559699434667	10.847034240232	8.12099490117016
ENSG00000107742	82.7960858057475	70.3238208919389	167.124943571198	24.8810074862619	28.5550386001828	56.3894243153577
ENSG00000183044	41.5084876586249	44.476767091102	110.945178137289	33.547483205512	21.9683554413772	76.0308145171561
